CustomerID,Quantity,UnitPrice,InvoiceDate
15023.0,2,7.95,2011-08-15 15:06:00
15249.0,10,1.65,2011-05-09 15:29:00
16474.0,1,2.08,2011-11-22 14:04:00
18096.0,6,0.39,2011-10-13 13:35:00
15251.0,96,1.25,2011-04-12 10:38:00
12867.0,2,2.95,2011-02-14 15:37:00
18180.0,10,1.65,2011-09-12 14:39:00
16907.0,2,2.95,2011-11-10 18:04:00
13216.0,96,0.72,2011-03-17 12:18:00
14898.0,2,1.45,2011-11-16 14:54:00
17191.0,3,9.95,2011-09-06 12:15:00
12433.0,48,0.29,2010-12-08 16:49:00
17472.0,1,3.95,2011-02-13 14:40:00
14665.0,-12,2.55,2011-10-10 11:54:00
14932.0,2,8.95,2010-12-09 11:48:00
15311.0,96,0.72,2011-03-11 13:03:00
17757.0,1,0.55,2011-11-07 16:40:00
16628.0,6,2.95,2011-04-19 08:55:00
14367.0,1,4.95,2011-09-25 12:16:00
16049.0,1,1.25,2011-10-28 16:10:00
14175.0,25,0.42,2011-10-11 11:55:00
14891.0,6,2.25,2011-06-05 10:58:00
13209.0,12,1.65,2011-07-19 09:52:00
14606.0,1,0.85,2011-05-04 11:12:00
12684.0,24,0.19,2011-10-07 10:18:00
18283.0,1,1.25,2011-11-10 14:59:00
12748.0,4,2.1,2011-11-16 16:06:00
16626.0,144,0.55,2011-09-21 10:16:00
15230.0,6,2.95,2011-04-13 11:04:00
17841.0,1,0.85,2010-12-06 14:51:00
17865.0,1,8.95,2011-08-24 12:32:00
17554.0,200,0.34,2011-08-09 10:16:00
16906.0,1,1.65,2011-09-19 11:49:00
17891.0,12,0.42,2011-06-30 20:08:00
18226.0,2,9.95,2011-10-26 13:36:00
15358.0,12,1.25,2011-07-26 09:51:00
16458.0,10,0.85,2011-04-18 13:22:00
14691.0,8,4.95,2011-09-04 11:17:00
13069.0,-5,0.85,2011-04-14 17:43:00
17997.0,2,2.08,2011-06-28 17:28:00
17865.0,4,1.25,2011-08-24 12:32:00
12471.0,-2,8.5,2011-02-21 12:59:00
14911.0,8,2.25,2011-09-21 12:23:00
15311.0,2,2.55,2011-05-25 12:34:00
17086.0,12,0.83,2011-11-03 09:20:00
15856.0,1,4.15,2011-08-31 17:16:00
17164.0,12,1.65,2011-09-21 11:48:00
16722.0,24,3.39,2011-11-22 13:28:00
15901.0,1,2.95,2011-11-23 12:43:00
15005.0,2,6.95,2011-06-15 13:26:00
16033.0,2,2.25,2011-07-25 13:45:00
13319.0,12,1.45,2011-06-06 12:29:00
17340.0,12,1.25,2011-04-11 08:49:00
14179.0,3,2.25,2011-10-30 12:07:00
17338.0,1,0.55,2011-02-21 15:04:00
14713.0,3,1.65,2011-06-06 15:24:00
12970.0,1,0.39,2011-12-02 14:30:00
12678.0,24,0.55,2011-02-28 11:43:00
17516.0,2,1.65,2011-08-12 14:50:00
14583.0,6,0.29,2011-06-07 12:47:00
14978.0,1,2.1,2011-02-23 12:03:00
12590.0,10,6.75,2011-05-12 14:46:00
15906.0,6,1.25,2011-03-29 13:28:00
16416.0,12,1.25,2011-10-14 13:35:00
16556.0,2,7.95,2011-06-30 12:14:00
14911.0,24,2.49,2011-10-30 14:57:00
14719.0,2,4.95,2011-12-08 12:43:00
15547.0,2,8.25,2011-12-02 12:52:00
17926.0,6,2.95,2011-05-20 09:24:00
12838.0,6,1.95,2011-11-06 12:20:00
13097.0,2,2.95,2011-06-19 11:26:00
17841.0,4,0.85,2011-01-26 15:00:00
15920.0,2,1.25,2011-07-08 15:25:00
12901.0,240,1.06,2011-07-19 15:29:00
15329.0,18,1.25,2011-07-28 15:31:00
15719.0,1,2.95,2011-07-07 12:22:00
17724.0,6,3.75,2011-09-29 15:26:00
14178.0,10,0.42,2011-11-11 12:10:00
14096.0,7,2.46,2011-11-14 15:27:00
16150.0,5,2.1,2011-09-12 09:43:00
15311.0,1,3.75,2011-11-09 13:34:00
14534.0,4,1.65,2011-06-23 14:11:00
13402.0,24,0.55,2010-12-02 17:12:00
16549.0,2,2.95,2011-11-29 15:06:00
14796.0,4,1.49,2011-03-25 11:01:00
13546.0,4,1.95,2011-10-17 14:51:00
12455.0,10,1.65,2011-06-03 11:33:00
16931.0,1,0.95,2010-12-17 13:45:00
13668.0,-1,3.75,2011-06-26 14:59:00
13669.0,48,0.85,2011-10-20 09:32:00
13845.0,12,1.65,2011-10-06 08:25:00
15645.0,12,2.95,2011-11-21 11:55:00
14711.0,1,4.15,2011-11-15 13:19:00
18099.0,1,7.95,2011-08-04 15:52:00
13089.0,4,7.5,2011-11-14 16:28:00
17288.0,1,1.25,2011-11-27 13:29:00
14878.0,2,4.95,2011-11-03 14:47:00
13148.0,1,1.65,2011-11-10 14:01:00
15081.0,6,2.95,2011-11-17 17:08:00
17904.0,1,7.95,2011-11-18 12:57:00
16153.0,6,4.95,2010-12-20 09:22:00
15046.0,6,4.15,2011-10-04 12:38:00
16553.0,2,12.75,2011-03-10 14:37:00
12679.0,8,0.85,2011-03-01 12:26:00
15998.0,3,0.85,2011-03-22 12:25:00
12524.0,48,0.29,2011-03-03 14:04:00
14911.0,12,0.65,2011-09-07 13:06:00
16409.0,1,7.95,2011-07-12 14:57:00
13798.0,50,4.15,2011-05-26 13:46:00
15414.0,2,1.25,2011-04-11 13:45:00
14911.0,5,2.95,2011-04-07 10:33:00
15810.0,1,16.95,2011-04-21 19:51:00
15057.0,12,2.95,2011-01-28 09:09:00
13089.0,4,8.5,2011-03-24 10:38:00
17043.0,12,1.65,2011-10-19 10:56:00
15555.0,12,0.38,2011-10-02 12:41:00
17841.0,1,2.95,2011-06-16 19:59:00
13573.0,1,4.25,2011-10-20 14:33:00
14911.0,24,0.79,2011-06-08 10:45:00
17323.0,10,0.42,2011-05-08 15:22:00
16447.0,1,3.75,2011-07-27 12:45:00
16011.0,4,3.75,2011-09-29 09:55:00
16212.0,6,3.75,2011-03-01 12:51:00
15861.0,3,0.85,2011-11-13 15:06:00
18102.0,100,4.58,2011-09-15 15:35:00
12534.0,12,1.25,2011-08-01 10:26:00
17841.0,2,3.75,2010-12-06 14:51:00
17841.0,-1,2.55,2011-10-02 15:26:00
13098.0,32,2.55,2011-09-13 13:21:00
12619.0,48,0.55,2011-09-13 14:23:00
17337.0,1,12.75,2011-04-03 15:07:00
17068.0,10,1.65,2011-09-06 12:10:00
14676.0,60,1.25,2011-03-01 14:26:00
13408.0,24,2.55,2011-01-06 15:41:00
14911.0,12,1.65,2011-08-08 13:42:00
16469.0,1,5.95,2011-09-13 15:57:00
18041.0,12,0.85,2011-05-10 14:51:00
14224.0,36,1.25,2011-07-17 13:40:00
17095.0,24,1.95,2011-01-09 11:05:00
15993.0,2,1.25,2011-11-06 16:13:00
12476.0,6,2.1,2011-11-24 12:40:00
14505.0,1,1.25,2011-05-19 13:35:00
13632.0,6,2.95,2011-10-28 08:34:00
14543.0,12,2.95,2011-03-31 15:00:00
17614.0,3,2.89,2011-10-13 16:01:00
14937.0,72,2.95,2011-10-14 12:29:00
13521.0,1,0.42,2011-12-08 13:50:00
17858.0,1,6.25,2011-12-04 11:56:00
16554.0,1,0.85,2011-01-12 12:41:00
18283.0,3,0.55,2011-11-23 13:27:00
14096.0,10,3.29,2011-10-17 13:31:00
15021.0,1,0.42,2011-05-05 12:22:00
12480.0,10,0.85,2011-01-07 15:27:00
18260.0,3,6.95,2011-04-13 12:47:00
13324.0,96,1.25,2011-05-20 12:17:00
17841.0,1,2.1,2011-12-02 13:49:00
15839.0,8,1.95,2011-09-20 12:12:00
15144.0,24,4.25,2011-11-15 08:32:00
16173.0,4,3.75,2011-09-02 15:23:00
16905.0,8,1.69,2011-03-24 19:31:00
15301.0,18,0.79,2011-04-26 13:05:00
17841.0,1,2.55,2011-09-06 14:23:00
15197.0,25,0.42,2011-11-29 10:00:00
13015.0,8,3.75,2011-10-17 13:19:00
15157.0,16,0.59,2011-07-08 13:26:00
13408.0,18,3.75,2011-11-22 09:24:00
12867.0,-2,1.25,2010-12-14 15:16:00
14156.0,2,8.5,2011-06-06 13:48:00
16960.0,2,2.1,2011-04-01 11:54:00
16779.0,6,2.95,2011-08-25 10:32:00
16706.0,1,2.55,2011-08-17 15:53:00
14722.0,2,2.95,2011-07-15 14:58:00
12600.0,10,0.85,2011-08-19 11:23:00
14352.0,12,2.95,2011-03-11 14:58:00
13994.0,10,4.95,2011-08-26 11:35:00
16358.0,24,0.42,2011-10-07 10:50:00
15529.0,2,2.95,2011-01-20 12:16:00
13471.0,1,1.25,2011-12-04 11:45:00
15632.0,12,4.15,2011-06-10 15:37:00
14096.0,2,1.63,2011-10-03 09:57:00
18217.0,16,0.83,2011-09-30 10:44:00
16626.0,12,0.85,2011-03-18 12:27:00
15764.0,25,0.42,2011-03-08 09:23:00
17892.0,1,4.95,2011-07-07 12:56:00
12748.0,1,2.1,2011-11-29 13:06:00
12749.0,6,2.1,2011-08-01 12:48:00
12610.0,12,0.85,2011-10-25 14:23:00
12705.0,8,0.85,2011-07-04 14:36:00
13001.0,6,2.1,2011-02-16 14:27:00
17230.0,1,0.95,2010-12-20 16:03:00
16670.0,4,9.95,2011-11-09 17:02:00
17841.0,1,0.85,2011-09-11 15:47:00
14732.0,2,8.5,2011-09-12 15:29:00
16777.0,1,1.95,2011-03-27 14:34:00
16370.0,10,0.85,2011-06-10 11:44:00
17037.0,12,1.65,2011-09-13 12:49:00
13632.0,3,5.95,2011-10-28 08:34:00
17837.0,2,7.95,2011-10-11 14:34:00
13408.0,12,4.95,2011-07-12 16:37:00
15752.0,2,1.25,2011-03-07 14:51:00
17523.0,2,2.55,2011-11-20 13:40:00
15416.0,2,9.95,2011-03-02 08:41:00
17769.0,2,3.75,2011-07-24 11:06:00
17124.0,6,1.69,2011-06-07 14:02:00
15197.0,-2,0.85,2011-12-01 08:14:00
16426.0,12,0.39,2011-11-04 15:29:00
16729.0,8,0.42,2011-04-12 14:22:00
17024.0,24,1.65,2011-10-25 13:47:00
17046.0,48,1.85,2011-07-05 14:24:00
15808.0,4,6.75,2010-12-13 15:37:00
12877.0,12,0.42,2011-06-15 13:34:00
17841.0,1,1.25,2011-09-18 11:58:00
14646.0,144,1.85,2011-03-29 11:14:00
13069.0,10,0.85,2011-01-09 12:51:00
16340.0,2,2.08,2011-08-24 14:53:00
17637.0,6,2.95,2011-08-16 13:25:00
14030.0,12,0.29,2011-02-07 16:21:00
17302.0,1,1.65,2011-05-15 11:29:00
16033.0,1,3.95,2011-12-04 12:44:00
15907.0,2,3.75,2011-06-16 12:45:00
14898.0,10,0.65,2011-11-16 14:54:00
14336.0,6,2.95,2011-11-23 11:40:00
15796.0,6,2.55,2011-05-23 16:52:00
13098.0,100,1.79,2011-05-11 07:35:00
16775.0,2,1.45,2011-05-18 11:14:00
15854.0,1,2.55,2011-05-15 16:02:00
14923.0,12,1.45,2011-10-20 11:51:00
16670.0,48,0.39,2011-06-20 10:41:00
14911.0,12,0.42,2011-01-26 12:29:00
17287.0,2,12.75,2011-07-19 14:59:00
13534.0,20,2.08,2011-10-17 11:05:00
17685.0,12,1.95,2011-11-23 11:36:00
15910.0,2,1.45,2011-09-01 16:59:00
18219.0,25,0.42,2011-12-07 11:43:00
15039.0,16,0.85,2011-05-16 10:50:00
18122.0,1,5.95,2011-10-16 13:08:00
16033.0,2,1.95,2011-11-06 13:53:00
14092.0,12,1.45,2011-06-22 12:56:00
15311.0,2,4.15,2011-05-18 14:08:00
17724.0,12,1.65,2011-09-20 14:50:00
16767.0,12,1.65,2011-01-27 13:38:00
13566.0,1,1.65,2011-10-30 11:59:00
14606.0,3,0.85,2010-12-16 13:33:00
16303.0,4,3.75,2011-01-10 14:16:00
14769.0,48,0.29,2011-09-18 15:32:00
13362.0,12,0.85,2011-02-25 11:33:00
13488.0,6,5.95,2011-05-17 11:02:00
17164.0,3,5.95,2011-09-21 11:48:00
17841.0,5,0.85,2011-11-08 12:58:00
12748.0,10,1.65,2011-11-28 15:34:00
13314.0,12,0.42,2011-09-27 10:20:00
15382.0,24,0.55,2011-09-16 09:27:00
13224.0,6,0.79,2011-07-11 14:10:00
17416.0,12,6.95,2011-05-20 08:41:00
17612.0,12,0.75,2011-08-19 10:58:00
12517.0,6,1.45,2011-08-05 15:02:00
17658.0,36,0.83,2011-11-14 12:07:00
14341.0,25,0.42,2011-01-25 13:55:00
16283.0,5,1.95,2011-10-02 13:49:00
12484.0,24,1.25,2011-08-28 13:32:00
18097.0,12,0.85,2011-05-18 13:56:00
16984.0,2,1.45,2011-08-01 17:37:00
14083.0,1,5.95,2010-12-20 15:22:00
14083.0,1,2.1,2010-12-03 12:24:00
13089.0,12,1.25,2011-06-07 11:47:00
15159.0,12,1.65,2011-01-28 12:19:00
13630.0,96,1.06,2011-06-08 13:56:00
16583.0,12,1.45,2010-12-01 12:03:00
13097.0,1,8.5,2011-09-23 12:58:00
17841.0,4,1.25,2011-07-04 13:50:00
16317.0,6,2.95,2011-07-01 08:16:00
16062.0,2,12.5,2011-11-30 12:15:00
16549.0,1,1.25,2011-11-21 16:17:00
12802.0,4,3.25,2011-06-06 09:36:00
17719.0,4,3.75,2011-08-23 16:36:00
14911.0,-1,12.75,2011-08-18 06:24:00
17511.0,72,0.36,2011-05-17 15:32:00
13285.0,12,2.08,2011-11-16 13:19:00
17364.0,-10,0.85,2011-01-20 17:06:00
13983.0,25,0.42,2011-10-31 12:05:00
13319.0,6,2.95,2011-07-28 12:57:00
14766.0,12,1.65,2011-03-28 13:28:00
14911.0,4,3.75,2011-10-21 09:20:00
13798.0,-1,1.65,2011-10-07 12:11:00
16983.0,6,1.25,2011-06-12 12:50:00
17767.0,4,2.89,2011-11-24 14:42:00
17811.0,1,7.95,2011-02-20 12:23:00
13352.0,12,0.85,2011-10-10 13:55:00
16180.0,20,1.65,2011-05-13 11:53:00
13805.0,144,0.42,2011-08-02 15:29:00
12408.0,6,2.08,2011-11-07 12:27:00
16406.0,3,0.42,2011-11-21 11:57:00
16409.0,12,1.65,2011-04-11 17:12:00
16940.0,12,0.29,2011-02-23 12:27:00
12748.0,1,1.25,2010-12-10 11:33:00
18139.0,150,4.15,2011-11-21 16:20:00
15228.0,8,3.75,2011-08-02 12:27:00
16553.0,16,3.75,2010-12-14 13:59:00
16549.0,2,2.08,2011-11-29 14:38:00
13658.0,20,2.08,2011-05-19 17:15:00
13178.0,10,1.65,2011-04-08 11:33:00
15547.0,1,7.95,2011-03-13 11:38:00
16474.0,2,1.45,2011-10-04 14:33:00
12909.0,-1,12.75,2011-05-26 19:56:00
16181.0,8,3.95,2011-09-27 13:38:00
16495.0,1,0.85,2011-03-08 16:38:00
14031.0,2,2.95,2011-05-27 17:14:00
12588.0,2,12.75,2011-10-31 15:01:00
15046.0,2,1.45,2011-05-29 10:57:00
14367.0,2,2.1,2011-03-08 14:12:00
17081.0,1,9.95,2011-11-14 12:56:00
15498.0,10,1.65,2011-09-16 10:02:00
13418.0,24,0.55,2011-08-07 15:43:00
13089.0,12,0.42,2011-01-05 11:52:00
17648.0,8,2.95,2011-04-04 10:29:00
14967.0,32,3.75,2011-10-21 11:06:00
14659.0,1,4.95,2011-02-15 12:05:00
12347.0,10,0.85,2011-10-31 12:25:00
13408.0,160,1.45,2011-01-31 12:34:00
15950.0,23,2.08,2011-09-22 11:17:00
15421.0,6,2.55,2011-10-12 09:20:00
14667.0,6,2.95,2011-06-13 13:32:00
18248.0,2,9.95,2011-06-06 13:18:00
16045.0,25,0.42,2011-08-12 12:41:00
13708.0,4,1.25,2011-03-13 13:46:00
14096.0,1,6.63,2011-12-05 17:17:00
15856.0,-1,4.65,2011-06-10 16:50:00
17758.0,3,2.08,2011-05-15 15:14:00
16201.0,12,1.25,2011-12-06 16:02:00
17511.0,100,0.72,2011-08-04 12:36:00
14911.0,3,4.25,2011-08-08 13:42:00
16712.0,2,3.75,2011-09-05 16:27:00
17426.0,12,2.1,2011-09-09 15:51:00
13982.0,4,2.55,2011-01-17 13:08:00
15867.0,2,6.75,2011-08-18 16:24:00
13491.0,3,5.45,2011-01-11 09:58:00
13761.0,25,0.42,2011-10-20 14:01:00
13138.0,12,1.45,2011-10-24 09:34:00
16653.0,2,8.95,2011-09-29 13:38:00
15861.0,8,0.85,2011-11-27 15:59:00
13704.0,6,5.95,2011-10-12 12:44:00
14796.0,1,5.95,2011-07-25 13:57:00
16558.0,5,4.65,2011-01-24 10:01:00
14407.0,1,16.95,2011-03-08 11:59:00
13148.0,2,5.95,2010-12-10 13:06:00
13183.0,36,1.69,2011-11-02 14:50:00
12748.0,1,0.85,2011-03-11 12:29:00
14034.0,3,2.1,2011-07-05 13:06:00
12906.0,24,3.25,2011-09-22 15:03:00
15265.0,2,9.95,2011-07-11 14:46:00
14739.0,12,1.25,2011-11-20 10:37:00
15521.0,1,3.75,2011-05-11 12:47:00
13488.0,6,2.95,2011-03-24 10:48:00
14801.0,1,2.95,2011-10-09 15:24:00
16122.0,80,0.42,2011-08-19 10:18:00
17636.0,4,4.15,2011-11-20 14:40:00
17811.0,2,7.95,2011-02-02 10:34:00
15965.0,1,1.65,2011-11-11 10:50:00
13178.0,12,2.95,2011-05-09 14:44:00
16379.0,12,0.85,2011-11-02 14:04:00
12371.0,10,1.25,2011-10-11 10:43:00
12444.0,1,24.95,2011-06-21 14:00:00
15484.0,10,1.65,2011-11-21 17:00:00
14049.0,3,2.95,2011-11-23 12:20:00
17337.0,4,0.29,2011-02-02 17:06:00
14383.0,12,1.25,2011-10-06 13:00:00
17841.0,4,1.25,2011-12-08 12:07:00
17841.0,1,0.42,2011-07-25 12:09:00
13694.0,144,1.06,2011-05-08 12:13:00
12546.0,6,2.25,2011-10-24 12:09:00
17581.0,8,4.15,2011-09-22 11:40:00
17490.0,-1,4.25,2011-10-06 18:54:00
16242.0,6,2.1,2011-11-07 15:07:00
13949.0,100,0.04,2011-10-30 15:35:00
12474.0,10,1.65,2011-09-02 10:53:00
14841.0,32,0.65,2011-03-10 13:28:00
16729.0,6,1.25,2011-05-09 13:28:00
17370.0,2,3.75,2011-09-08 14:19:00
13707.0,6,4.25,2011-01-28 13:27:00
16566.0,2,8.25,2011-11-24 16:34:00
17672.0,6,9.95,2011-10-20 14:18:00
18118.0,1,1.25,2011-07-15 10:44:00
12481.0,24,0.19,2011-01-07 10:32:00
17576.0,2,3.75,2011-12-01 17:56:00
16889.0,10,0.85,2011-01-07 10:47:00
16253.0,96,0.19,2011-10-04 09:09:00
17282.0,4,1.25,2011-02-13 11:36:00
15122.0,2,8.5,2011-08-17 16:48:00
13735.0,22,1.25,2011-06-17 11:07:00
16085.0,2,5.95,2011-01-23 12:07:00
16686.0,3,2.95,2010-12-19 14:41:00
12957.0,12,1.65,2011-09-29 12:00:00
14607.0,-324,0.39,2011-10-24 10:40:00
17787.0,1,4.25,2011-07-10 11:24:00
17609.0,1,1.69,2011-10-30 12:14:00
12867.0,12,0.85,2011-03-21 15:10:00
15974.0,12,0.83,2011-07-29 10:21:00
14646.0,96,1.45,2011-09-19 11:46:00
14336.0,12,0.83,2011-11-23 11:40:00
16015.0,6,0.39,2011-12-06 10:58:00
17569.0,3,9.95,2011-01-11 14:15:00
17841.0,1,1.65,2011-07-12 14:48:00
17811.0,4,1.25,2011-01-10 10:58:00
13327.0,25,0.42,2011-06-07 08:54:00
15645.0,2,2.95,2011-11-21 11:55:00
14891.0,10,1.65,2011-06-05 10:58:00
16464.0,2,2.55,2011-09-20 13:42:00
17685.0,12,0.39,2011-09-12 12:27:00
15994.0,3,2.95,2011-10-16 12:28:00
13183.0,12,1.69,2011-07-27 11:47:00
17841.0,2,1.25,2011-11-29 17:52:00
12731.0,24,2.1,2011-06-17 15:09:00
17625.0,1,2.95,2011-07-22 13:53:00
17507.0,4,2.1,2011-03-23 11:48:00
15506.0,3,0.39,2011-11-17 12:11:00
14092.0,4,4.95,2011-12-02 12:13:00
17964.0,2,6.75,2010-12-02 13:32:00
16790.0,6,2.08,2011-11-02 11:23:00
15150.0,12,2.08,2011-08-22 15:05:00
14088.0,20,4.95,2011-11-23 15:44:00
16771.0,6,0.65,2011-03-09 13:56:00
16842.0,4,3.75,2011-07-07 17:35:00
17954.0,1,1.95,2011-03-20 12:57:00
16411.0,1,3.45,2010-12-05 13:26:00
17731.0,6,2.49,2011-09-21 15:02:00
14412.0,25,0.42,2011-09-28 08:48:00
15502.0,25,0.42,2011-08-08 11:45:00
12637.0,1,1.95,2011-10-03 13:46:00
17160.0,10,1.65,2011-04-28 13:18:00
15856.0,24,1.69,2011-05-20 10:32:00
12630.0,10,0.82,2011-11-30 10:48:00
17090.0,72,2.1,2011-10-18 12:59:00
17841.0,1,2.1,2011-03-28 11:34:00
17655.0,10,1.25,2010-12-08 16:45:00
17019.0,1,2.95,2011-03-23 11:16:00
16779.0,6,2.55,2011-11-20 10:53:00
13742.0,2,3.25,2011-01-23 14:59:00
17433.0,12,0.65,2011-09-12 14:24:00
13137.0,6,2.08,2011-11-11 11:56:00
13869.0,6,1.25,2011-08-08 13:53:00
15078.0,20,2.08,2011-11-28 09:40:00
14159.0,4,0.39,2011-10-30 11:55:00
15976.0,2,1.65,2011-06-27 13:00:00
14572.0,3,2.95,2011-01-19 17:23:00
13106.0,-4,4.25,2011-08-03 11:50:00
18223.0,12,2.95,2011-10-05 15:09:00
16918.0,4,2.08,2011-07-03 12:38:00
16225.0,6,1.65,2011-07-13 12:18:00
16033.0,2,0.42,2011-11-06 13:53:00
13268.0,1,0.55,2011-03-17 13:20:00
17416.0,10,0.85,2011-11-10 12:47:00
17509.0,4,3.75,2011-10-07 14:17:00
17198.0,1,0.85,2010-12-03 14:54:00
13668.0,8,1.25,2011-11-17 12:42:00
12584.0,-2,4.95,2011-10-06 18:27:00
12748.0,1,0.39,2011-07-21 13:53:00
15837.0,1,12.5,2011-10-06 09:01:00
12867.0,5,1.25,2011-05-09 15:34:00
13267.0,6,2.95,2011-07-04 15:10:00
16791.0,12,0.29,2011-01-11 15:42:00
13468.0,6,2.95,2011-08-24 10:22:00
14911.0,8,0.83,2011-11-23 08:47:00
16782.0,-2,2.95,2011-10-06 16:41:00
15349.0,12,0.42,2011-06-05 15:46:00
16919.0,1,1.45,2010-12-14 14:15:00
12370.0,10,1.25,2010-12-14 12:58:00
15644.0,5,1.95,2011-03-28 15:27:00
17107.0,10,6.75,2011-07-07 18:56:00
14472.0,2,2.1,2011-07-31 12:08:00
16709.0,3,4.95,2011-03-03 10:55:00
13975.0,12,0.55,2011-03-08 12:19:00
14179.0,1,2.08,2011-10-18 14:00:00
12362.0,6,2.95,2011-12-06 15:40:00
12354.0,4,3.75,2011-04-21 13:11:00
14178.0,3,2.95,2011-09-02 14:42:00
14978.0,2,7.95,2011-02-23 12:03:00
15203.0,10,0.85,2011-08-26 09:58:00
17027.0,1,4.95,2011-06-13 13:44:00
15547.0,12,0.83,2011-12-02 12:52:00
17338.0,2,1.65,2011-07-01 13:02:00
17611.0,10,0.85,2011-03-13 15:25:00
17591.0,1,7.95,2010-12-07 15:39:00
15872.0,1,4.95,2011-11-25 11:54:00
15701.0,12,0.39,2011-12-07 14:39:00
17841.0,2,1.25,2011-12-06 14:23:00
15901.0,1,2.08,2011-11-23 12:43:00
17231.0,2,0.29,2010-12-13 14:16:00
13571.0,3,2.95,2011-11-13 12:47:00
15453.0,1,2.1,2011-09-08 15:05:00
15261.0,6,4.95,2011-07-27 15:20:00
15641.0,6,2.1,2011-03-02 13:03:00
16332.0,2,7.95,2011-07-11 13:47:00
12748.0,2,3.75,2011-02-27 14:07:00
18118.0,1,1.69,2010-12-05 12:13:00
15952.0,2,2.1,2011-10-02 12:47:00
12370.0,12,0.85,2011-10-19 14:51:00
16910.0,1,1.25,2011-11-30 14:33:00
16549.0,4,6.95,2011-11-29 15:06:00
17561.0,1,0.85,2011-11-20 12:53:00
18109.0,5,0.55,2011-08-21 12:21:00
13263.0,3,0.39,2011-06-16 15:07:00
15674.0,12,2.95,2011-09-27 15:17:00
15427.0,6,1.25,2011-11-06 14:29:00
15022.0,2,4.25,2011-11-13 14:42:00
16824.0,8,3.75,2011-06-28 13:36:00
14621.0,10,1.95,2010-12-16 13:00:00
15033.0,3,2.95,2011-05-15 13:14:00
12904.0,1,1.69,2011-11-21 14:34:00
15974.0,1,12.75,2011-03-07 15:40:00
17861.0,24,2.55,2011-01-24 11:34:00
18156.0,1,4.95,2010-12-05 12:29:00
17462.0,3,4.95,2011-10-10 13:56:00
16010.0,13,0.65,2011-04-08 10:14:00
16156.0,4,4.95,2011-03-15 09:32:00
14911.0,12,0.83,2011-09-21 12:23:00
14286.0,25,0.42,2011-04-11 08:16:00
15625.0,12,1.25,2011-04-18 14:01:00
17160.0,10,0.85,2011-11-08 14:05:00
14056.0,2,0.85,2011-08-09 16:17:00
17504.0,5,1.65,2011-05-15 12:35:00
13709.0,3,4.95,2011-11-03 11:32:00
17337.0,2,0.85,2011-02-02 17:06:00
17841.0,-2,0.55,2011-07-29 12:10:00
16245.0,6,3.75,2011-11-16 10:14:00
15358.0,4,3.75,2011-06-14 09:42:00
14096.0,1,1.63,2011-11-28 15:54:00
13048.0,10,1.95,2011-01-16 14:36:00
14184.0,3,4.95,2011-10-04 12:43:00
14456.0,4,0.39,2011-12-04 13:59:00
13327.0,30,1.95,2011-02-17 09:47:00
18283.0,2,1.25,2011-02-28 10:30:00
16395.0,6,1.25,2011-01-20 10:43:00
14096.0,5,5.79,2011-09-26 15:28:00
16898.0,1,1.65,2011-06-15 13:35:00
12842.0,32,2.55,2011-09-30 15:33:00
14684.0,1,1.45,2011-09-19 11:04:00
13018.0,2,12.75,2011-04-05 10:19:00
17315.0,16,1.65,2011-10-24 16:20:00
17769.0,4,2.95,2011-06-19 11:41:00
13956.0,4,0.42,2011-03-13 12:51:00
17442.0,12,1.25,2011-02-22 13:02:00
18092.0,48,3.75,2011-09-14 09:11:00
15920.0,2,1.25,2011-07-08 15:22:00
16249.0,4,12.75,2011-04-14 13:50:00
15535.0,2,1.45,2011-06-19 16:02:00
16440.0,6,0.79,2011-12-02 12:02:00
15005.0,2,1.65,2011-04-07 11:59:00
14093.0,3,4.95,2011-11-27 16:27:00
12843.0,12,0.85,2011-06-15 13:07:00
14499.0,6,1.65,2011-11-13 13:01:00
14920.0,2,5.75,2011-05-11 10:32:00
17841.0,4,1.65,2011-11-04 15:08:00
14911.0,12,1.25,2011-09-23 12:36:00
14963.0,36,0.42,2011-11-21 12:05:00
18102.0,208,3.86,2011-02-07 15:37:00
18257.0,2,8.5,2011-10-03 14:53:00
14159.0,2,0.55,2011-07-18 11:47:00
14524.0,3,1.25,2011-06-14 12:46:00
17654.0,2,1.45,2011-03-07 13:17:00
18109.0,1,8.95,2011-03-24 18:43:00
16349.0,1,1.25,2011-02-22 12:40:00
12779.0,16,1.65,2011-04-05 08:43:00
12637.0,10,2.08,2011-09-07 15:07:00
13647.0,12,1.45,2011-06-17 13:17:00
14597.0,1,1.65,2011-11-28 13:13:00
15547.0,6,1.25,2011-02-27 13:47:00
14382.0,4,0.85,2011-11-13 16:18:00
14546.0,2,2.1,2011-09-23 13:11:00
14606.0,2,0.39,2011-10-14 10:25:00
14194.0,-1,2.08,2011-05-24 17:32:00
13089.0,6,4.95,2011-09-22 12:00:00
12626.0,10,2.08,2011-06-30 17:59:00
13486.0,24,0.55,2011-08-03 13:10:00
14936.0,10,1.65,2011-06-17 13:14:00
13047.0,2,8.25,2011-10-14 11:15:00
18122.0,3,1.65,2011-07-12 11:37:00
13089.0,6,2.1,2011-06-19 12:08:00
12766.0,12,2.95,2011-07-13 13:37:00
15373.0,2,0.85,2011-05-13 12:53:00
13230.0,2,1.45,2011-01-23 13:34:00
18242.0,6,2.89,2011-09-28 13:43:00
